Goal,Assist,Dribble,Progr Regain ,Blocked Shot,Blocked Cross,Line Break,Pass into Oppo Box,Loss of Poss,Foul Won,Foul Conceded,Total Tackles,Tackle %,Clearances,Recoveries,Interceptions,Total Crosses,Total Long Passes,Total Forward Passes,Total Passes,Def Aerial %,Shots,SOT %,Pass %,Progr Pass %,total_distance_m,total_high_intensity_distance_m,high_intensity_events,total_sprint_distance_m,sprint_events,acceleration_events,deceleration_events,max_speed_kph,cluster,Player,Closest Player,Closest Statistics
0.0,0.0,2.10638,57.33,0.0,0.191489,0.957447,0.957447,5.74468,2.10638,0.0,2.48936,46.1538,1.14894,9.0,5.3617,0.191489,0.0,26.8085,39.0638,0.0,0.574468,0.0,68.63,61.43,10695.139403583013,124.15934039396868,13.0327868852459,0.0,0.0,57.54098360655738,84.09836065573771,22.55045376777649,6,harrison boecher,ben connelly,"['Blocked Shot', 'Def Aerial %', 'Foul Conceded']"
0.0,0.2349869451697128,0.939948,60.78,0.0,0.0,2.58486,1.8799,7.2846,0.704961,0.0,0.704961,33.3333,0.234987,7.98956,3.99478,0.0,0.0,23.9687,38.5379,0.0,0.704961,33.33,70.12,59.8,10996.496740590375,78.42444132100935,10.246153846153849,0.0,0.0,39.04615384615384,96.0923076923077,22.92152410697937,6,ben connelly,harrison boecher,"['Blocked Shot', 'Def Aerial %', 'Foul Conceded']"
0.4100227790432801,0.0,3.28018,61.9,0.205011,0.205011,1.64009,1.43508,7.99544,0.615034,0.410023,2.05011,80.0,0.615034,5.53531,3.07517,3.48519,0.205011,14.7608,24.6014,25.0,3.48519,35.29,60.83,50.68,9632.881165845578,372.3358161113309,27.55980861244019,23.714213638766616,1.507177033492823,77.08133971291866,65.02392344497608,27.364104028701785,0,kairi hislop,james freeman,"['Line Break', 'Blocked Cross', 'Assist']"
0.0,0.2368421052631578,2.36842,32.65,0.0,0.236842,1.42105,2.13158,10.8947,0.0,0.0,4.02632,70.5882,0.473684,7.81579,3.78947,3.31579,2.13158,13.5,24.1579,0.0,1.89474,25.0,54.9,45.45,10293.397832557395,546.9234371799281,51.71270718232044,151.74988267441324,12.92817679558011,74.33701657458563,77.32044198895028,28.034081903457643,0,mason leung,andrew gaffney,"['Def Aerial %', 'Pass into Oppo Box', 'Assist']"
0.0,0.0,0.288462,66.1,0.288462,0.0,1.73077,0.288462,0.0,0.288462,0.0,3.17308,81.8182,2.59615,10.6731,6.34615,0.288462,0.288462,27.4038,32.0192,100.0,1.44231,20.0,66.67,64.58,8908.602531587841,136.90677871663394,13.135135135135137,0.0,0.0,25.2972972972973,28.702702702702705,23.96462384605408,3,harry lyons,matthew schmidt,"['Assist', 'Foul Conceded', 'Goal']"
0.0,0.0,0.584416,65.52,0.194805,0.194805,0.194805,0.194805,1.36364,0.584416,0.0,6.42857,69.697,5.45455,11.6883,10.9091,0.779221,0.584416,25.5195,33.5065,75.0,0.194805,0.0,69.77,62.69,9285.768003251696,218.84131710401687,18.37696335078534,10.824451897889109,0.9424083769633508,53.717277486910994,65.0261780104712,26.932499673843385,3,jack newton,jack ferriero,"['Assist', 'Def Aerial %', 'Foul Conceded']"
0.0,0.0,0.482574,69.39,0.0,0.482574,1.44772,0.0,0.241287,0.482574,0.0,3.13673,100.0,2.89544,7.23861,4.58445,0.0,0.0,18.5791,22.9223,66.67,0.0,0.0,73.68,68.83,7915.359123162221,124.68994133915498,11.605839416058394,0.0,0.0,33.503649635036496,28.02919708029197,24.740621864318847,3,matthew schmidt,harry lyons,"['Assist', 'Foul Conceded', 'Goal']"
0.0,0.0,1.7027,56.79,0.243243,0.243243,2.91892,1.21622,9.24324,0.72973,0.0,6.32432,57.6923,0.972973,15.3243,4.37838,0.243243,0.243243,34.5405,44.5135,80.0,0.972973,0.0,68.31,65.73,10286.84794069,60.51156390577258,5.686813186813186,0.0,0.0,68.24175824175823,64.53296703296704,23.54259642791748,6,sebastian slater,axel berntorp,"['Assist', 'Foul Conceded', 'Goal']"
0.0,0.0,1.28571,70.48,0.183673,0.734694,1.83673,0.0,3.30612,0.734694,0.0,4.59184,56.0,5.5102,11.0204,8.26531,0.183673,1.10204,23.5102,31.2245,66.67,0.367347,50.0,77.06,71.64,9487.679130949848,110.87442287479718,10.384615384615383,0.0,0.0,47.37980769230769,59.0625,24.70163408088684,3,alexander sureau,jack newton,"['Assist', 'Foul Conceded', 'Goal']"
1.5,0.0,6.33333,67.27,0.0,0.0,0.5,2.16667,12.3333,0.666667,1.5,4.0,62.5,0.5,4.66667,4.5,1.66667,0.0,12.0,23.6667,50.0,8.16667,44.9,71.13,52.78,10129.91763062824,493.2098527387588,40.3921568627451,58.40535506800515,4.901960784313726,59.01960784313726,89.80392156862744,27.79878599739075,5,roan walsh,alexander nahed,"['Assist', 'Blocked Cross', 'Blocked Shot']"
0.4972375690607735,0.0,3.48066,76.56,0.248619,0.0,0.0,1.49171,6.96133,1.24309,0.497238,1.49171,33.3333,1.24309,10.6906,5.22099,2.23757,0.0,17.4033,29.5856,0.0,2.23757,55.56,72.27,67.14,10326.80244971328,165.7697724379824,13.257790368271952,1.4242098956547289,0.254957507082153,47.93201133144476,84.64589235127478,24.70334412002564,6,tomas werning,tiago manhaes,"['Assist', 'Blocked Cross', 'Def Aerial %']"
0.6944444444444444,0.1388888888888889,3.33333,55.95,0.138889,0.0,0.972222,1.80556,7.63889,0.833333,0.694444,2.36111,58.8235,0.555556,7.22222,4.44444,1.25,0.277778,13.0556,24.0278,100.0,3.33333,58.33,69.36,60.42,10232.118604996816,587.7384166520349,83.35714285714286,309.3509294551245,25.5,69.85714285714286,64.71428571428571,24.699924041748044,0,benjamin stangle,josep calderon,"['Assist', 'Total Crosses', 'Foul Won']"
0.0,0.0,1.94318,64.06,0.613636,0.0,3.88636,0.306818,2.25,0.409091,0.0,4.29545,73.8095,3.27273,12.6818,6.95455,0.511364,0.613636,29.5568,44.1818,50.0,0.306818,0.0,77.08,69.15,10907.223341721394,587.8124200743284,81.42857142857143,330.83846842090264,25.41871921182266,63.84236453201971,70.3448275862069,26.180099739074706,3,drew canal,alexander robbins,"['Assist', 'Def Aerial %', 'Foul Conceded']"
0.4499999999999999,0.3,3.3,55.56,0.0,0.0,0.6,0.75,11.25,0.45,0.45,4.65,80.6452,0.6,4.8,4.65,0.75,0.3,8.85,14.1,100.0,1.95,46.15,54.26,49.18,10352.654561895144,539.9273507473554,81.44796380090497,349.0011429758857,29.117647058823533,46.22171945701357,72.6923076923077,27.324432621002195,0,jackson charles,benjamin stangle,"['Blocked Cross', 'Def Aerial %', 'Total Long Passes']"
0.2469135802469136,0.1234567901234568,2.83951,61.74,0.493827,0.123457,1.60494,1.60494,5.18518,2.09877,0.246914,4.44444,66.6667,1.11111,8.88889,9.50617,1.97531,0.246914,24.5679,42.5926,50.0,1.7284,35.71,72.17,56.72,11641.156963036903,845.9538346547574,110.78212290502792,308.0199780439594,27.6536312849162,67.54189944134079,113.63128491620112,24.427008253097533,4,jasper wylie,jackson banks,"['Shots', 'Blocked Cross', 'Assist']"
0.5872756933115824,0.1468189233278956,2.20228,64.0,0.440457,0.293638,1.17455,1.32137,8.5155,0.734095,0.587276,2.49592,82.3529,1.02773,4.25775,3.0832,1.32137,0.0,11.8923,21.1419,0.0,2.3491,56.25,72.92,65.43,10139.730538941743,602.4710439521142,90.71856287425148,510.4524617934529,37.00598802395209,50.83832335329342,86.58682634730539,26.44822820091248,2,josep calderon,benjamin stangle,"['Assist', 'Total Crosses', 'Foul Won']"
0.0,0.0,0.699482,64.85,0.699482,0.233161,2.91451,0.349741,1.86528,1.51554,0.0,7.81088,67.1642,3.73057,10.1425,9.09326,0.582902,1.98187,23.0829,34.2746,57.14,0.466321,25.0,69.39,60.47,9247.517337504887,482.4827902787882,69.13043478260869,296.53368800992587,23.91304347826087,54.34782608695652,83.33333333333333,26.09460039138794,3,max segal,sonny sipe,"['Foul Conceded', 'Goal', 'Dribble']"
0.0,0.0,1.64778,64.98,0.784656,0.235397,5.72799,0.235397,1.41238,0.235397,0.0,2.19704,53.5714,7.0619,13.1037,10.2005,0.235397,4.70793,31.2293,46.1378,60.87,0.313862,25.0,73.64,66.81,8772.251546315694,354.63851268266643,51.50411280846063,278.9169163998697,19.88249118683901,46.63924794359577,49.38895417156287,25.271064067840573,1,samuel rodriguez,vincent pagliuca,"['Assist', 'Blocked Cross', 'Total Long Passes']"
0.0,0.140405616224649,0.702028,65.55,0.280811,0.280811,3.51014,0.702028,2.80811,0.982839,0.0,5.75663,73.1707,3.93136,10.1092,6.59906,1.26365,2.5273,23.5881,30.8892,66.67,0.421217,33.33,66.36,62.37,9567.158374798064,535.1454042351185,72.67080745341615,352.50523971948184,27.577639751552795,57.5776397515528,72.11180124223603,25.95574801826477,3,sonny sipe,max segal,"['Foul Conceded', 'Goal', 'Dribble']"
0.6666666666666666,0.2222222222222222,2.22222,57.69,0.0,0.222222,2.44444,1.77778,6.88889,2.0,0.666667,5.77778,69.2308,1.55556,6.88889,4.66667,1.55556,1.77778,18.0,25.1111,0.0,5.11111,43.48,58.41,51.69,9448.427097410662,588.4585702533167,82.39864864864865,266.6396686358633,25.236486486486488,58.07432432432432,73.58108108108108,24.59664002609253,0,vlad sivitski,benjamin stangle,"['Foul Conceded', 'Goal', 'Pass into Oppo Box']"
0.0,0.0,1.48855,61.54,0.572519,0.114504,3.43511,0.114504,2.17557,1.03053,0.0,4.69466,80.4878,5.72519,12.3664,8.47328,0.572519,2.06107,26.1069,38.0153,50.0,0.114504,0.0,66.87,57.32,10261.674419854631,565.8246317170706,82.62857142857143,436.5813535964644,29.828571428571426,68.22857142857143,93.25714285714284,26.680787979125974,3,alexander robbins,max segal,"['Assist', 'Foul Conceded', 'Goal']"
0.0,0.0,4.12291,51.3,0.100559,0.402235,5.8324,1.50838,6.93855,1.00559,0.0,4.52514,75.5556,3.62011,10.6592,8.7486,2.9162,6.03352,23.0279,37.0056,50.0,1.91061,26.32,60.6,51.9,10041.661762056883,653.5439027144355,95.02262443438914,518.2071835091499,40.85972850678733,85.38461538461539,83.48416289592761,29.35351881408691,0,angelo castaldini,jackson banks,"['Recoveries', 'Blocked Shot', 'Assist']"
